Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39
MA010120220801521747,지에스25양평골드,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560620,양평2동,1156012900,양평동5가,1156012900100760000,1,대지,76,,서울특별시 영등포구 양평동5가 76,115604154625,서울특별시 영등포구 양평로24길,9,,1156012900100760000019143,한신아파트,서울특별시 영등포구 양평로24길 9,150751,07204,상가110,,,126.89174898993,37.5402871771937
MA010120220808037556,GS25당산공원점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560550,당산1동,1156011300,당산동3가,1156011300103980003,1,대지,398,3,서울특별시 영등포구 당산동3가 398-3,115604154591,서울특별시 영등포구 양산로19길,11,,1156011300103980003029269,,서울특별시 영등포구 양산로19길 11,150804,07261,,,,126.894949441572,37.5253694958793
MA0101202210A0053176,세븐일레븐여의진주점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100530012,1,대지,53,12,서울특별시 영등포구 여의도동 53-12,115603118002,서울특별시 영등포구 국제금융로,110,,1156011000100530012031557,코너일부,서울특별시 영등포구 국제금융로 110,150895,07343,,1,,126.933566159237,37.5184057506184
MA0101202209A0053446,슬기로운간식생활,대림점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560710,대림2동,1156013300,대림동,1156013300109910025,1,대지,991,25,서울특별시 영등포구 대림동 991-25,115604154190,서울특별시 영등포구 대림로7길,14,1,1156013300109910025003438,,서울특별시 영등포구 대림로7길 14-1,150823,07443,,,,126.903401852193,37.4888950312588
MA0101202209A0004720,이마트24영등포푸른숲,마을점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560690,신길7동,1156013200,신길동,1156013200149360000,1,대지,4936,,서울특별시 영등포구 신길동 4936,115604154031,서울특별시 영등포구 가마산로79길,46,,1156013200149360000037540,푸른숲마을아파트,서울특별시 영등포구 가마산로79길 46,150857,07350,,1,,126.918295152287,37.5081787903419
MA010120220800851192,세븐여의１호점주,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100410001,1,대지,41,1,서울특별시 영등포구 여의도동 41-1,115604154066,서울특별시 영등포구 국제금융로7길,22,,1156011000100410001031304,대교비상가,서울특별시 영등포구 국제금융로7길 22,150889,07340,,,,126.933075433431,37.5232438585187
MA010120220803055574,세븐영등포아트자이점,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560585,도림동,1156011800,도림동,1156011800108210000,1,대지,821,,서울특별시 영등포구 도림동 821,115603118007,서울특별시 영등포구 도영로,66,,1156011800101620067000001,영등포아트자이아파트,서울특별시 영등포구 도영로 66,150080,07364,상가,,,126.900173279335,37.5103903463214
MA010120220800367319,당산,계룡점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560560,당산2동,1156011700,당산동,1156011700101210162,1,대지,121,162,서울특별시 영등포구 당산동 121-162,115604154085,서울특별시 영등포구 국회대로55길,10,,1156011700101210162028714,제,서울특별시 영등포구 국회대로55길 10,150040,07229,,1,,126.90835427505,37.5260383897021
MA010120220809894632,이마트24R영등포아자점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560535,영등포동,1156010400,영등포동3가,1156010400100070025,1,대지,7,25,서울특별시 영등포구 영등포동3가 7-25,115604154798,서울특별시 영등포구 영중로10길,6,,1156010400100070025035141,델리타운,서울특별시 영등포구 영중로10길 6,150030,07302,,,,126.906179656604,37.5190358938647
MA010120220800202552,GS25영등포청과점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560550,당산1동,1156011300,당산동3가,1156011300100010006,1,대지,1,6,서울특별시 영등포구 당산동3가 1-6,115603118023,서울특별시 영등포구 영신로,175,,1156011300100010006029789,,서울특별시 영등포구 영신로 175,150802,07258,,1,,126.901603908237,37.5234290629176
MA010120220812234155,씨유영신점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560535,영등포동,1156010600,영등포동5가,1156010600100180007,1,대지,18,7,서울특별시 영등포구 영등포동5가 18-7,115603118022,서울특별시 영등포구 영등포로,225,,1156010600100180001034891,,서울특별시 영등포구 영등포로 225,150030,07250,,1,,126.906653653063,37.5199192522038
MA010120220800358934,GS25양평중앙,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560620,양평2동,1156012800,양평동4가,1156012800101610006,1,대지,161,6,서울특별시 영등포구 양평동4가 161-6,115604154609,서울특별시 영등포구 양평로18길,8,,1156012800101610006019718,,서울특별시 영등포구 양평로18길 8,150867,07206,,,,126.897127773634,37.5372736359942
MA010120220813992816,지에스25양평한아름점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560620,양평2동,1156012800,양평동4가,1156012800101930000,1,대지,193,,서울특별시 영등포구 양평동4가 193,115604154454,서울특별시 영등포구 선유로51길,36,,1156012800101930000019444,,서울특별시 영등포구 선유로51길 36,150867,07206,,,,126.894524064663,37.5382354091031
MA010120220800356554,세븐일레븐여의백상점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100350002,1,대지,35,2,서울특별시 영등포구 여의도동 35-2,115604154065,서울특별시 영등포구 국제금융로6길,30,,1156011000100350002031380,백상빌딩,서울특별시 영등포구 국제금융로6길 30,150885,07328,,,,126.926606197406,37.5217173213898
MA010120220813416602,세븐문래아르디세점,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560605,문래동,1156012400,문래동6가,1156012400100290000,1,대지,29,,서울특별시 영등포구 문래동6가 29,115604154434,서울특별시 영등포구 선유로17길,24,,1156012400100290000037147,신일아르디세,서울특별시 영등포구 선유로17길 24,150096,07280,,,,126.887036887848,37.5211274829283
MA010120220805262894,지에스25당산양화점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560560,당산2동,1156011600,당산동6가,1156011600103420000,1,대지,342,,서울특별시 영등포구 당산동6가 342,115604154455,서울특별시 영등포구 선유로52길,11,,1156011600103420000028737,,서울특별시 영등포구 선유로52길 11,150810,07222,,1,,126.899618815043,37.5359062594552
MA010120220813876209,씨스페이스,당산점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560550,당산1동,1156011100,당산동1가,1156011100100160001,1,대지,16,1,서울특별시 영등포구 당산동1가 16-1,115603118004,서울특별시 영등포구 당산로,68,,1156011100100160001030493,진로아파트,서울특별시 영등포구 당산로 68,150750,07292,상가,1,,126.895973908688,37.5208203415214
MA010120220804878308,씨유영등포리더스점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560535,영등포동,1156010400,영등포동3가,1156010400100020008,1,대지,2,8,서울특별시 영등포구 영등포동3가 2-8,115603118022,서울특별시 영등포구 영등포로,264,4,1156010400100020008035258,,서울특별시 영등포구 영등포로 264-4,150030,07303,,,,126.910433557891,37.5184895844681
MA010120220801177551,씨유,여의도점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100530000,1,대지,53,,서울특별시 영등포구 여의도동 53,115603118028,서울특별시 영등포구 여의대방로,394,,1156011000100530000031524,우정상가,서울특별시 영등포구 여의대방로 394,150895,07343,,,,126.932773456967,37.5193873954449
MA010120220800369082,씨유여의도역점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100350005,1,대지,35,5,서울특별시 영등포구 여의도동 35-5,115603118019,서울특별시 영등포구 여의나루로,42,,1156011000100350005031610,여의도종합상가,서울특별시 영등포구 여의나루로 42,150885,07328,,1,,126.924966167732,37.5214730201695
MA010120220802324338,세븐일레븐영등포은서점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560535,영등포동,1156010200,영등포동1가,1156010200101430003,1,대지,143,3,서울특별시 영등포구 영등포동1가 143-3,115603000028,서울특별시 영등포구 경인로,870,,1156010200101430003034732,,서울특별시 영등포구 경인로 870,150030,07306,,1,,126.909281582185,37.516984030082
MA010120220812794201,세븐일레븐S영등포구청역점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560550,당산1동,1156011300,당산동3가,1156011300105560001,1,대지,556,1,서울특별시 영등포구 당산동3가 556-1,115603118016,서울특별시 영등포구 양산로,116,,1156011300105560001000001,선영등포구청역,서울특별시 영등포구 양산로 116,150804,07264,,4,,126.895290424018,37.5242255262141
MA010120220806485693,세븐일레븐양평까뮤,스퀘어점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560620,양평2동,1156013000,양평동6가,1156013000100040002,1,대지,4,2,서울특별시 영등포구 양평동6가 4-2,115604154637,서울특별시 영등포구 양평로30길,14,,1156013000100040002020266,,서울특별시 영등포구 양평로30길 14,150106,07202,,,,126.889371477208,37.5412039932614
MA010120220802987325,씨유여의트레뉴점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100260000,1,대지,26,,서울특별시 영등포구 여의도동 26,115604154064,서울특별시 영등포구 국제금융로2길,37,,1156011000100260000000001,외,서울특별시 영등포구 국제금융로2길 37,150879,07327,,1,,126.924285952113,37.5229412201911
MA010120220812446113,지에스25여의,파크원점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100220000,1,대지,22,,서울특별시 영등포구 여의도동 22,115602118001,서울특별시 영등포구 여의대로,108,,1156011000100220000000001,파크원,서울특별시 영등포구 여의대로 108,150875,07335,,B2,,126.929114222117,37.5251967223703
MA010120220809285169,세븐신길우성점,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560680,신길6동,1156013200,신길동,1156013200146560000,1,대지,4656,,서울특별시 영등포구 신길동 4656,115603118005,서울특별시 영등포구 대방천로,172,,1156013200145710000009060,,서울특별시 영등포구 대방천로 172,150783,07436,,,,126.909981860073,37.4990095238398
MA010120220810597931,지에스25선유도,타워점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560620,양평2동,1156012800,양평동4가,1156012800100800000,1,대지,80,,서울특별시 영등포구 양평동4가 80,115604154453,서울특별시 영등포구 선유로49길,23,,1156012800100790001020516,선유도역2차,서울특별시 영등포구 선유로49길 23,150866,07208,,1,,126.895058722477,37.5361906153416
MA010120220800445377,지에스25영등포대길점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560680,신길6동,1156013200,신길동,1156013200140620000,1,대지,4062,,서울특별시 영등포구 신길동 4062,115603118005,서울특별시 영등포구 대방천로,233,,1156013200140620000009137,,서울특별시 영등포구 대방천로 233,150859,07432,,1,,126.9169032252,37.4986722128717
MA010120220800427839,GS25보라매로점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560680,신길6동,1156013200,신길동,1156013200105080000,1,대지,508,,서울특별시 영등포구 신길동 508,115603118015,서울특별시 영등포구 신풍로,113,,1156013200105080000009693,,서울특별시 영등포구 신풍로 113,150842,07392,,1,,126.918869358827,37.5001422192564
